epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,115.825,0.40651,0.34226,1.63794,0.99921,1,0.995,0.96778,0.32801,0.27315,1.65219,0.0008614,0.0008614,0.0008614
44,118.049,0.42263,0.34066,1.59241,0.99754,1,0.995,0.96513,0.33555,0.25972,1.61177,0.0008581,0.0008581,0.0008581
45,120.259,0.3903,0.33263,1.54208,0.99908,1,0.995,0.97177,0.32254,0.2538,1.62798,0.0008548,0.0008548,0.0008548
46,122.493,0.41147,0.34683,1.57816,0.99248,0.99955,0.995,0.96713,0.328,0.26172,1.6771,0.0008515,0.0008515,0.0008515
47,124.711,0.38157,0.31785,1.51084,0.99952,1,0.995,0.9733,0.31214,0.24168,1.69314,0.0008482,0.0008482,0.0008482
48,126.99,0.39937,0.32915,1.65939,0.99943,1,0.995,0.97933,0.29671,0.24544,1.6548,0.0008449,0.0008449,0.0008449
49,128.812,0.39043,0.32385,1.61149,1,0.99928,0.995,0.96152,0.32241,0.24939,1.63267,0.0008416,0.0008416,0.0008416
50,130.66,0.39817,0.32173,1.63442,1,1,0.995,0.96275,0.34904,0.26165,1.71784,0.0008383,0.0008383,0.0008383
51,132.886,0.38069,0.32449,1.62718,0.99997,1,0.995,0.96862,0.3243,0.26188,1.60227,0.000835,0.000835,0.000835
52,135.102,0.39901,0.33128,1.59458,1,0.99943,0.995,0.97226,0.30631,0.24782,1.57503,0.0008317,0.0008317,0.0008317
53,137.525,0.40826,0.33357,1.60024,1,0.99937,0.995,0.96925,0.31293,0.25273,1.65539,0.0008284,0.0008284,0.0008284
54,139.747,0.42136,0.33334,1.65371,1,0.99916,0.995,0.97138,0.31089,0.24857,1.61105,0.0008251,0.0008251,0.0008251
55,141.926,0.38833,0.31681,1.57776,1,0.99979,0.995,0.97342,0.30804,0.24452,1.60413,0.0008218,0.0008218,0.0008218
56,144.118,0.37957,0.32172,1.62032,0.99958,1,0.995,0.97292,0.28552,0.23218,1.67515,0.0008185,0.0008185,0.0008185
57,146.232,0.40073,0.32028,1.51073,0.9993,1,0.995,0.96066,0.32198,0.2422,1.69202,0.0008152,0.0008152,0.0008152
58,148.461,0.40348,0.32033,1.62685,0.99929,1,0.995,0.97211,0.30666,0.23507,1.67384,0.0008119,0.0008119,0.0008119
59,150.82,0.38997,0.31349,1.5507,0.99939,1,0.995,0.9693,0.31966,0.23625,1.68358,0.0008086,0.0008086,0.0008086
60,153.025,0.4083,0.32634,1.60614,0.99948,1,0.995,0.96159,0.33301,0.24408,1.73169,0.0008053,0.0008053,0.0008053
61,155.233,0.40621,0.32799,1.57555,0.99951,1,0.995,0.97588,0.30889,0.2393,1.73137,0.000802,0.000802,0.000802
62,157.453,0.39734,0.32266,1.54455,0.99946,1,0.995,0.97568,0.29582,0.2316,1.7279,0.0007987,0.0007987,0.0007987
63,159.656,0.41546,0.33087,1.60887,0.99966,1,0.995,0.97707,0.29481,0.22843,1.71583,0.0007954,0.0007954,0.0007954
64,162.038,0.38901,0.31154,1.53226,0.99954,1,0.995,0.97038,0.30363,0.23647,1.70247,0.0007921,0.0007921,0.0007921
65,164.218,0.36842,0.3047,1.53649,0.99866,1,0.995,0.97563,0.298,0.23852,1.70484,0.0007888,0.0007888,0.0007888
66,166.448,0.38468,0.30315,1.56055,0.99179,1,0.99492,0.96905,0.3009,0.2369,1.71411,0.0007855,0.0007855,0.0007855
67,168.664,0.37445,0.30841,1.67554,0.992,1,0.99492,0.97597,0.30544,0.23308,1.69811,0.0007822,0.0007822,0.0007822
68,170.656,0.39445,0.31258,1.63918,0.99922,1,0.995,0.97605,0.29883,0.22928,1.67669,0.0007789,0.0007789,0.0007789
69,172.871,0.3876,0.31292,1.54913,0.9978,1,0.995,0.97777,0.29167,0.22114,1.67075,0.0007756,0.0007756,0.0007756
70,175.212,0.38628,0.30663,1.55647,0.99795,1,0.995,0.97641,0.28678,0.2201,1.66496,0.0007723,0.0007723,0.0007723
71,177.431,0.39085,0.30826,1.58823,0.99975,1,0.995,0.97128,0.31093,0.23068,1.67112,0.000769,0.000769,0.000769
72,179.465,0.41984,0.33157,1.63605,1,0.99837,0.995,0.96841,0.32542,0.25243,1.71941,0.0007657,0.0007657,0.0007657
73,181.679,0.38402,0.30735,1.57291,1,0.9922,0.995,0.96435,0.31299,0.23846,1.65722,0.0007624,0.0007624,0.0007624
74,183.899,0.409,0.32605,1.56294,0.99997,0.99242,0.995,0.96954,0.30471,0.2339,1.61799,0.0007591,0.0007591,0.0007591
75,186.113,0.37925,0.30308,1.5539,1,0.99901,0.995,0.97805,0.29462,0.22288,1.61065,0.0007558,0.0007558,0.0007558
76,188.444,0.37241,0.29135,1.55909,0.99857,1,0.995,0.9747,0.2948,0.20955,1.6037,0.0007525,0.0007525,0.0007525
77,190.672,0.40246,0.32091,1.56194,1,0.99937,0.995,0.97423,0.30002,0.22136,1.62629,0.0007492,0.0007492,0.0007492
78,192.885,0.41318,0.31418,1.60314,0.99954,1,0.995,0.97467,0.30118,0.22002,1.64258,0.0007459,0.0007459,0.0007459
79,195.086,0.37604,0.30437,1.60086,0.99952,1,0.995,0.97356,0.30022,0.22164,1.61152,0.0007426,0.0007426,0.0007426
80,197.278,0.39102,0.31512,1.54329,0.99944,1,0.995,0.96931,0.31902,0.23102,1.58157,0.0007393,0.0007393,0.0007393
81,199.476,0.38974,0.30621,1.55387,0.99944,1,0.995,0.97277,0.29915,0.2221,1.60188,0.000736,0.000736,0.000736
82,201.828,0.38786,0.30821,1.63772,0.99943,1,0.995,0.96932,0.30423,0.22889,1.61237,0.0007327,0.0007327,0.0007327
83,204.016,0.39346,0.31593,1.61287,0.99946,1,0.995,0.96965,0.30376,0.23094,1.60999,0.0007294,0.0007294,0.0007294
84,206.205,0.3723,0.2939,1.56052,0.99937,1,0.995,0.96835,0.30394,0.23409,1.58615,0.0007261,0.0007261,0.0007261
85,208.422,0.38683,0.31353,1.58513,0.99935,1,0.995,0.97444,0.30074,0.22787,1.58655,0.0007228,0.0007228,0.0007228
86,210.641,0.34821,0.28608,1.61071,1,0.99946,0.995,0.97368,0.30123,0.22951,1.57385,0.0007195,0.0007195,0.0007195
87,212.839,0.37468,0.29194,1.50515,1,0.99867,0.995,0.97715,0.30208,0.23135,1.59573,0.0007162,0.0007162,0.0007162
88,215.14,0.39591,0.30641,1.6105,0.99987,1,0.995,0.97593,0.30393,0.22789,1.68079,0.0007129,0.0007129,0.0007129
89,217.362,0.37939,0.29085,1.5555,0.99992,1,0.995,0.97455,0.31276,0.22907,1.62778,0.0007096,0.0007096,0.0007096
90,219.56,0.38728,0.30498,1.55068,1,0.99988,0.995,0.96996,0.3244,0.23515,1.58389,0.0007063,0.0007063,0.0007063
