epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,638.694,1.05956,0.80669,1.22184,0.81481,0.66842,0.76022,0.47402,1.17707,0.7221,1.30808,0.0006766,0.0006766,0.0006766
100,645.107,0.99569,0.75001,1.17623,0.79714,0.67763,0.75239,0.47399,1.17943,0.74032,1.29828,0.0006733,0.0006733,0.0006733
101,651.513,1.00307,0.75484,1.18261,0.88905,0.6537,0.76005,0.47811,1.16899,0.72212,1.30527,0.00067,0.00067,0.00067
102,657.916,1.02549,0.75967,1.18771,0.84168,0.63684,0.74319,0.4743,1.16058,0.73433,1.29009,0.0006667,0.0006667,0.0006667
103,664.311,1.02611,0.75603,1.18803,0.81711,0.68421,0.76991,0.48177,1.18473,0.72363,1.32122,0.0006634,0.0006634,0.0006634
104,670.68,1.01189,0.7675,1.18243,0.83774,0.65897,0.75299,0.46986,1.18066,0.75893,1.32016,0.0006601,0.0006601,0.0006601
105,677.076,1.01878,0.75701,1.18524,0.86194,0.675,0.76903,0.46962,1.18934,0.71488,1.30664,0.0006568,0.0006568,0.0006568
106,683.468,1.01152,0.75495,1.18532,0.79152,0.68684,0.75876,0.46748,1.20419,0.71922,1.33933,0.0006535,0.0006535,0.0006535
107,689.868,0.99796,0.74903,1.18661,0.82411,0.67368,0.76767,0.48295,1.16891,0.71257,1.2947,0.0006502,0.0006502,0.0006502
108,696.193,1.01366,0.75597,1.18626,0.86013,0.66184,0.77051,0.48176,1.16736,0.70428,1.28816,0.0006469,0.0006469,0.0006469
109,702.595,0.98193,0.72746,1.1662,0.83813,0.675,0.76269,0.47658,1.17733,0.69897,1.32931,0.0006436,0.0006436,0.0006436
110,708.98,0.98299,0.71304,1.16677,0.85248,0.63869,0.75104,0.47641,1.18453,0.70313,1.31411,0.0006403,0.0006403,0.0006403
111,715.364,1.01828,0.7316,1.18469,0.83803,0.63996,0.73554,0.45659,1.21361,0.76021,1.32355,0.000637,0.000637,0.000637
112,721.709,0.98068,0.75444,1.173,0.82633,0.66447,0.7681,0.47621,1.18415,0.71253,1.31833,0.0006337,0.0006337,0.0006337
113,728.134,0.9939,0.74346,1.17313,0.81159,0.67895,0.75468,0.47972,1.14302,0.67828,1.27162,0.0006304,0.0006304,0.0006304
114,734.482,1.00363,0.72312,1.16659,0.84208,0.70789,0.78777,0.48005,1.20328,0.71781,1.31097,0.0006271,0.0006271,0.0006271
115,740.925,0.99707,0.71148,1.1795,0.83846,0.66248,0.75368,0.46727,1.18794,0.70611,1.31613,0.0006238,0.0006238,0.0006238
116,747.303,0.99811,0.72358,1.18244,0.84253,0.6688,0.76831,0.48311,1.18881,0.69207,1.3212,0.0006205,0.0006205,0.0006205
117,753.676,1.00515,0.72902,1.19158,0.83554,0.68158,0.77355,0.48759,1.1361,0.66626,1.2865,0.0006172,0.0006172,0.0006172
118,760.036,0.9897,0.74057,1.18185,0.82335,0.67463,0.77361,0.48706,1.15822,0.70479,1.29431,0.0006139,0.0006139,0.0006139
