epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,197.053,0.37047,0.30397,1.50386,0.99963,1,0.995,0.97591,0.28671,0.23664,1.48629,0.0007492,0.0007492,0.0007492
78,199.443,0.39408,0.30924,1.55188,0.99998,1,0.995,0.97442,0.29093,0.23319,1.44324,0.0007459,0.0007459,0.0007459
79,201.85,0.3611,0.29878,1.56578,1,0.99984,0.995,0.97489,0.30009,0.23384,1.49677,0.0007426,0.0007426,0.0007426
80,204.287,0.38407,0.30446,1.50073,0.99932,0.99242,0.995,0.97262,0.30788,0.25264,1.58617,0.0007393,0.0007393,0.0007393
81,206.714,0.39414,0.31601,1.53706,1,0.99943,0.995,0.9778,0.28737,0.23179,1.44121,0.000736,0.000736,0.000736
82,209.102,0.37002,0.29514,1.5312,1,0.99959,0.995,0.97751,0.28905,0.22555,1.40473,0.0007327,0.0007327,0.0007327
83,211.436,0.38589,0.30701,1.55339,0.99248,0.99949,0.995,0.95788,0.34213,0.23464,1.41398,0.0007294,0.0007294,0.0007294
84,213.645,0.3935,0.3075,1.55724,1,0.98926,0.995,0.96681,0.32285,0.24211,1.45262,0.0007261,0.0007261,0.0007261
85,215.871,0.38228,0.30905,1.54008,0.99248,0.99926,0.995,0.97517,0.29848,0.23596,1.43591,0.0007228,0.0007228,0.0007228
86,218.027,0.33682,0.28696,1.52948,1,0.99927,0.995,0.97363,0.30288,0.23482,1.43952,0.0007195,0.0007195,0.0007195
87,220.115,0.37976,0.30161,1.42393,1,0.99961,0.995,0.97068,0.32062,0.2418,1.52311,0.0007162,0.0007162,0.0007162
88,222.391,0.3945,0.31495,1.57251,1,0.99966,0.995,0.97655,0.2905,0.23478,1.4956,0.0007129,0.0007129,0.0007129
89,224.677,0.37191,0.29451,1.51567,1,0.99979,0.995,0.97454,0.2857,0.22875,1.44576,0.0007096,0.0007096,0.0007096
90,226.998,0.3755,0.29804,1.48968,1,0.99998,0.995,0.9734,0.29452,0.23626,1.42312,0.0007063,0.0007063,0.0007063
91,229.113,0.35124,0.28408,1.47037,0.99972,1,0.995,0.9764,0.30675,0.23669,1.42301,0.000703,0.000703,0.000703
92,231.22,0.38337,0.30202,1.44182,0.99936,1,0.995,0.9724,0.30646,0.24066,1.45821,0.0006997,0.0006997,0.0006997
93,233.455,0.35489,0.28961,1.49681,0.99945,1,0.995,0.9709,0.28979,0.2271,1.47406,0.0006964,0.0006964,0.0006964
94,235.765,0.35841,0.29432,1.47151,0.9996,1,0.995,0.97293,0.29911,0.23161,1.47116,0.0006931,0.0006931,0.0006931
95,237.796,0.39833,0.30284,1.54144,0.99958,1,0.995,0.97717,0.29172,0.2246,1.46532,0.0006898,0.0006898,0.0006898
96,240.022,0.3623,0.28923,1.49878,0.99934,1,0.995,0.97467,0.29601,0.23291,1.51009,0.0006865,0.0006865,0.0006865
97,242.27,0.38102,0.3026,1.42698,0.99935,1,0.995,0.97085,0.30573,0.23494,1.49174,0.0006832,0.0006832,0.0006832
98,244.556,0.3628,0.29254,1.52402,0.99909,1,0.995,0.96719,0.32025,0.24595,1.46141,0.0006799,0.0006799,0.0006799
99,246.808,0.38019,0.30075,1.47552,0.99951,1,0.995,0.97096,0.30042,0.23394,1.53727,0.0006766,0.0006766,0.0006766
100,249.169,0.3853,0.30344,1.51666,0.9995,1,0.995,0.96608,0.31497,0.24506,1.72394,0.0006733,0.0006733,0.0006733
101,251.327,0.37167,0.29888,1.50754,0.99943,1,0.995,0.96934,0.30836,0.2357,1.64492,0.00067,0.00067,0.00067
102,253.27,0.33865,0.28157,1.54633,0.99957,1,0.995,0.97282,0.29204,0.23772,1.54946,0.0006667,0.0006667,0.0006667
103,255.511,0.36288,0.29373,1.52561,0.99979,1,0.995,0.97723,0.27451,0.21949,1.55127,0.0006634,0.0006634,0.0006634
