epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,288.565,0.6321,0.47171,0.89758,0.9371,0.95238,0.96152,0.77427,0.81755,0.50535,1.00681,0.0006271,0.0006271,0.0006271
115,290.999,0.57963,0.4404,0.87344,0.93525,0.95238,0.96224,0.78216,0.75701,0.49192,0.98596,0.0006238,0.0006238,0.0006238
116,293.332,0.61051,0.43655,0.87755,0.9521,0.94658,0.96301,0.79318,0.72752,0.48014,0.96885,0.0006205,0.0006205,0.0006205
117,295.66,0.58955,0.42884,0.87629,0.97061,0.95238,0.96561,0.78833,0.76332,0.4849,0.9785,0.0006172,0.0006172,0.0006172
118,298.046,0.63705,0.46086,0.90251,0.98331,0.95238,0.9657,0.77473,0.79125,0.48471,0.97737,0.0006139,0.0006139,0.0006139
119,300.721,0.61038,0.44795,0.87989,0.93555,0.95238,0.96347,0.78166,0.75117,0.46388,0.95855,0.0006106,0.0006106,0.0006106
120,303.325,0.57318,0.41665,0.87622,0.96702,0.93081,0.96342,0.79262,0.74476,0.46026,0.95965,0.0006073,0.0006073,0.0006073
121,306.314,0.5906,0.42096,0.88122,0.94949,0.95238,0.96473,0.78816,0.77252,0.45798,0.97183,0.000604,0.000604,0.000604
122,308.983,0.60766,0.44849,0.8897,0.96762,0.94863,0.97037,0.78948,0.7991,0.45531,0.98574,0.0006007,0.0006007,0.0006007
123,311.439,0.59658,0.42195,0.8856,0.99039,0.95238,0.96584,0.79446,0.76163,0.44113,0.97831,0.0005974,0.0005974,0.0005974
124,313.698,0.60359,0.43447,0.88562,1,0.94547,0.96632,0.7928,0.75517,0.45296,0.98256,0.0005941,0.0005941,0.0005941
125,315.99,0.64883,0.44644,0.87672,0.98108,0.95238,0.96869,0.80414,0.75018,0.42813,1.00348,0.0005908,0.0005908,0.0005908
126,318.193,0.64259,0.44229,0.90274,0.98034,0.95238,0.96892,0.79925,0.78433,0.43652,1.00627,0.0005875,0.0005875,0.0005875
127,320.855,0.59229,0.42859,0.88315,0.99326,0.95238,0.96949,0.79,0.78989,0.44936,1.00597,0.0005842,0.0005842,0.0005842
128,323.296,0.64736,0.45484,0.91723,0.98384,0.96646,0.97025,0.79824,0.77136,0.45844,1.00928,0.0005809,0.0005809,0.0005809
129,325.743,0.59922,0.43399,0.87928,0.98379,0.96333,0.96832,0.79019,0.78793,0.45572,0.99724,0.0005776,0.0005776,0.0005776
130,328.045,0.55064,0.40793,0.86058,0.99572,0.93651,0.96799,0.79218,0.776,0.44967,0.9762,0.0005743,0.0005743,0.0005743
131,330.213,0.58703,0.42183,0.89519,0.95956,0.95238,0.97156,0.78733,0.79413,0.46198,0.96842,0.000571,0.000571,0.000571
132,332.536,0.57632,0.41601,0.89285,0.98323,0.93047,0.96758,0.78852,0.75705,0.46071,0.96083,0.0005677,0.0005677,0.0005677
133,335.02,0.60964,0.4313,0.89446,0.98382,0.96518,0.96864,0.79805,0.74566,0.45698,0.97552,0.0005644,0.0005644,0.0005644
134,337.345,0.60077,0.42409,0.89129,1,0.94518,0.97013,0.79333,0.74484,0.44194,0.96487,0.0005611,0.0005611,0.0005611
135,339.868,0.59082,0.41836,0.88113,0.96705,0.93167,0.97821,0.79089,0.76505,0.46644,0.96522,0.0005578,0.0005578,0.0005578
136,342.434,0.52213,0.38989,0.84819,0.96685,0.92594,0.97391,0.78666,0.77041,0.48843,0.96576,0.0005545,0.0005545,0.0005545
137,345.034,0.59923,0.43864,0.88086,0.9213,0.95238,0.96349,0.78187,0.75703,0.49747,0.98729,0.0005512,0.0005512,0.0005512
138,347.631,0.57551,0.40904,0.87747,0.93023,0.95238,0.97191,0.79574,0.75252,0.4803,0.99072,0.0005479,0.0005479,0.0005479
139,350.289,0.55743,0.3914,0.8736,0.99758,0.93651,0.96971,0.7946,0.766,0.44674,0.98101,0.0005446,0.0005446,0.0005446
140,352.469,0.54422,0.39397,0.87339,0.98354,0.94865,0.98037,0.77894,0.78555,0.44217,0.98512,0.0005413,0.0005413,0.0005413
141,354.923,0.57948,0.40202,0.88498,0.98341,0.94105,0.98065,0.787,0.77705,0.45902,0.97525,0.000538,0.000538,0.000538
142,356.925,0.59341,0.40404,0.87909,0.99313,0.93651,0.97986,0.77761,0.79327,0.46518,0.97534,0.0005347,0.0005347,0.0005347
143,359.196,0.57634,0.41444,0.88554,0.98448,0.95238,0.98311,0.78962,0.79286,0.4561,0.97998,0.0005314,0.0005314,0.0005314
