epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,393.32,1.17265,0.97072,1.28337,0.75865,0.60526,0.6837,0.41882,1.34229,0.99767,1.42772,0.0008647,0.0008647,0.0008647
43,402.113,1.1801,0.97515,1.309,0.79473,0.58684,0.67062,0.40612,1.3596,1.00674,1.43254,0.0008614,0.0008614,0.0008614
44,410.95,1.14556,0.94852,1.27827,0.75117,0.63157,0.7153,0.4303,1.32835,0.94649,1.40193,0.0008581,0.0008581,0.0008581
45,419.977,1.18078,0.97354,1.29843,0.70134,0.575,0.65125,0.39948,1.35277,1.01654,1.42628,0.0008548,0.0008548,0.0008548
46,429.113,1.13744,0.96509,1.28006,0.79011,0.61915,0.71789,0.43212,1.31064,0.91568,1.41309,0.0008515,0.0008515,0.0008515
47,438.263,1.13771,0.92594,1.27316,0.78169,0.63131,0.71778,0.43971,1.3231,0.94547,1.40549,0.0008482,0.0008482,0.0008482
48,447.13,1.16525,0.95128,1.28391,0.74331,0.63289,0.70838,0.42805,1.31156,0.90604,1.39853,0.0008449,0.0008449,0.0008449
49,456.018,1.14947,0.93715,1.27728,0.78223,0.60026,0.6781,0.40752,1.38006,0.92884,1.42541,0.0008416,0.0008416,0.0008416
50,464.716,1.14304,0.93239,1.27512,0.77208,0.62632,0.70653,0.43319,1.32836,0.90328,1.41801,0.0008383,0.0008383,0.0008383
51,473.32,1.13386,0.92787,1.27936,0.78058,0.60384,0.69203,0.42116,1.34389,0.91598,1.43993,0.000835,0.000835,0.000835
52,482.201,1.13022,0.90301,1.26645,0.81616,0.575,0.66798,0.40936,1.39347,0.99388,1.4718,0.0008317,0.0008317,0.0008317
53,490.696,1.10211,0.88591,1.25219,0.75434,0.58586,0.66999,0.41829,1.37056,0.95629,1.44685,0.0008284,0.0008284,0.0008284
54,499.258,1.13657,0.92341,1.27276,0.80749,0.65126,0.7471,0.454,1.30906,0.87055,1.41661,0.0008251,0.0008251,0.0008251
55,508.308,1.1363,0.91378,1.2822,0.73974,0.58816,0.68739,0.41205,1.41647,1.0307,1.5196,0.0008218,0.0008218,0.0008218
56,517.095,1.14393,0.92479,1.27623,0.78952,0.61447,0.72313,0.44037,1.3335,0.91611,1.4059,0.0008185,0.0008185,0.0008185
57,526.165,1.13531,0.90944,1.25689,0.80824,0.63222,0.73672,0.44617,1.3139,0.87544,1.40053,0.0008152,0.0008152,0.0008152
58,535.057,1.11714,0.87623,1.25722,0.82685,0.64716,0.74791,0.45143,1.31423,0.83999,1.38238,0.0008119,0.0008119,0.0008119
59,543.921,1.1031,0.89671,1.25705,0.84259,0.60526,0.71706,0.44133,1.30669,0.85223,1.38935,0.0008086,0.0008086,0.0008086
60,552.739,1.13536,0.91398,1.27696,0.76547,0.61841,0.71074,0.43005,1.34109,0.91548,1.4303,0.0008053,0.0008053,0.0008053
61,561.419,1.13092,0.90816,1.27314,0.75678,0.64687,0.7179,0.44082,1.30597,0.84348,1.39453,0.000802,0.000802,0.000802
62,570.527,1.10075,0.88042,1.253,0.79891,0.60789,0.70511,0.43694,1.32778,0.84901,1.40838,0.0007987,0.0007987,0.0007987
63,579.442,1.13112,0.88929,1.26171,0.76884,0.6258,0.72366,0.43659,1.3141,0.8956,1.37926,0.0007954,0.0007954,0.0007954
64,587.749,1.10157,0.8894,1.25247,0.73006,0.66902,0.72491,0.44101,1.32713,0.86379,1.42857,0.0007921,0.0007921,0.0007921
65,595.982,1.07295,0.8616,1.22717,0.82351,0.60781,0.73271,0.45475,1.27121,0.82498,1.38321,0.0007888,0.0007888,0.0007888
66,604.621,1.07859,0.87146,1.23201,0.76456,0.63289,0.71188,0.42631,1.34444,0.8777,1.42771,0.0007855,0.0007855,0.0007855
67,612.875,1.11085,0.86892,1.24601,0.77663,0.65263,0.74247,0.45091,1.29843,0.85318,1.3947,0.0007822,0.0007822,0.0007822
68,621.553,1.10103,0.86003,1.24085,0.82425,0.64793,0.7423,0.45715,1.30871,0.83544,1.40366,0.0007789,0.0007789,0.0007789
69,630.246,1.06028,0.82992,1.22217,0.82911,0.632,0.75039,0.46915,1.25032,0.81244,1.35078,0.0007756,0.0007756,0.0007756
70,639.166,1.1032,0.87576,1.24512,0.81231,0.59793,0.71529,0.44029,1.3079,0.9198,1.43182,0.0007723,0.0007723,0.0007723
71,647.472,1.0577,0.82939,1.22658,0.78874,0.64474,0.73608,0.44508,1.3103,0.87019,1.39435,0.000769,0.000769,0.000769
72,656.114,1.09478,0.84577,1.24193,0.79611,0.63421,0.73717,0.44441,1.31408,0.85993,1.37712,0.0007657,0.0007657,0.0007657
73,664.504,1.08534,0.8442,1.25266,0.76878,0.68553,0.75006,0.4508,1.3128,0.82168,1.43322,0.0007624,0.0007624,0.0007624
74,673.154,1.0557,0.81267,1.22301,0.80271,0.65313,0.75533,0.46269,1.27991,0.8492,1.39705,0.0007591,0.0007591,0.0007591
75,682.146,1.05894,0.83762,1.21621,0.81806,0.65526,0.75547,0.45692,1.32211,0.85773,1.42361,0.0007558,0.0007558,0.0007558
76,691.069,1.0546,0.82655,1.22198,0.76816,0.64868,0.72067,0.44473,1.30517,0.8242,1.39759,0.0007525,0.0007525,0.0007525
77,700.123,1.08084,0.83073,1.22242,0.74231,0.64605,0.71142,0.43617,1.32887,0.89099,1.40571,0.0007492,0.0007492,0.0007492
78,709.261,1.06046,0.81004,1.21811,0.79048,0.68553,0.77044,0.46265,1.29965,0.78859,1.37211,0.0007459,0.0007459,0.0007459
79,718.219,1.04647,0.80328,1.20637,0.77086,0.63816,0.71395,0.43455,1.31297,0.87966,1.41342,0.0007426,0.0007426,0.0007426
80,727.045,1.06019,0.82734,1.22624,0.80215,0.65395,0.75208,0.46524,1.28183,0.81359,1.39489,0.0007393,0.0007393,0.0007393
81,735.364,1.07116,0.84199,1.22924,0.81871,0.61974,0.71532,0.44719,1.28725,0.83348,1.39879,0.000736,0.000736,0.000736
82,744.098,1.05925,0.82135,1.22141,0.77409,0.66447,0.73819,0.45955,1.26706,0.81292,1.37492,0.0007327,0.0007327,0.0007327
83,752.605,1.04947,0.8313,1.22983,0.73137,0.6699,0.72938,0.4483,1.29635,0.85935,1.40061,0.0007294,0.0007294,0.0007294
84,760.869,1.04914,0.82006,1.22254,0.80786,0.61974,0.73154,0.45389,1.25934,0.81527,1.37656,0.0007261,0.0007261,0.0007261
85,769.224,1.03149,0.81464,1.20789,0.81693,0.60477,0.71087,0.43525,1.33083,0.83793,1.40413,0.0007228,0.0007228,0.0007228
86,778.003,1.04367,0.79594,1.20712,0.8243,0.63158,0.75264,0.46664,1.28248,0.7946,1.37477,0.0007195,0.0007195,0.0007195
87,786.847,1.00059,0.77035,1.18533,0.79798,0.69127,0.75936,0.46662,1.314,0.83053,1.40842,0.0007162,0.0007162,0.0007162
88,795.518,1.00414,0.78666,1.18916,0.8072,0.62802,0.7389,0.45029,1.30526,0.80041,1.42766,0.0007129,0.0007129,0.0007129
89,804.217,1.02145,0.78271,1.2037,0.82732,0.66192,0.76976,0.46901,1.2948,0.80534,1.41914,0.0007096,0.0007096,0.0007096
90,812.553,1.00238,0.77377,1.19618,0.80303,0.65526,0.75306,0.47016,1.28456,0.78277,1.40849,0.0007063,0.0007063,0.0007063
91,821.121,1.02238,0.77688,1.21093,0.77676,0.65921,0.75513,0.46998,1.26848,0.79587,1.39209,0.000703,0.000703,0.000703
92,829.895,1.00924,0.76305,1.17962,0.8009,0.68279,0.76822,0.47464,1.25437,0.78384,1.37922,0.0006997,0.0006997,0.0006997
