epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1288.11,0.84132,0.59876,1.07841,0.8484,0.70263,0.80357,0.5008,1.20494,0.64561,1.3517,0.0003928,0.0003928,0.0003928
186,1294.6,0.87204,0.62455,1.08808,0.7992,0.72368,0.80376,0.5032,1.19044,0.64209,1.35087,0.0003895,0.0003895,0.0003895
187,1301.86,0.85262,0.60938,1.07751,0.82078,0.73553,0.80045,0.50532,1.18471,0.65343,1.34414,0.0003862,0.0003862,0.0003862
188,1308.56,0.84041,0.60803,1.07718,0.81955,0.74699,0.81395,0.50994,1.18615,0.64245,1.33588,0.0003829,0.0003829,0.0003829
189,1315.1,0.83176,0.59832,1.07802,0.81228,0.74585,0.80811,0.50688,1.18683,0.63642,1.34554,0.0003796,0.0003796,0.0003796
190,1321.69,0.83579,0.59366,1.06705,0.82987,0.72528,0.80803,0.50916,1.18434,0.63477,1.34893,0.0003763,0.0003763,0.0003763
191,1328.32,0.83861,0.58803,1.0665,0.85441,0.68722,0.79958,0.50432,1.18031,0.63869,1.32778,0.000373,0.000373,0.000373
192,1334.64,0.82524,0.59198,1.06544,0.84322,0.72183,0.80755,0.5051,1.18242,0.6325,1.3287,0.0003697,0.0003697,0.0003697
193,1341.52,0.80419,0.57407,1.05777,0.8357,0.71447,0.80999,0.50796,1.17221,0.62093,1.3404,0.0003664,0.0003664,0.0003664
194,1348.52,0.82747,0.58597,1.06729,0.79852,0.74605,0.80969,0.51214,1.17198,0.63297,1.33596,0.0003631,0.0003631,0.0003631
195,1355.7,0.83662,0.58681,1.07065,0.80765,0.73481,0.8067,0.50856,1.172,0.61987,1.32975,0.0003598,0.0003598,0.0003598
196,1362.88,0.79222,0.56451,1.05479,0.80983,0.72895,0.80935,0.51426,1.16318,0.6424,1.32829,0.0003565,0.0003565,0.0003565
197,1370.41,0.83436,0.5864,1.06425,0.81861,0.72447,0.80297,0.50713,1.17205,0.6327,1.33859,0.0003532,0.0003532,0.0003532
198,1377.49,0.82782,0.5828,1.06501,0.83923,0.71842,0.80903,0.51026,1.18853,0.61637,1.35234,0.0003499,0.0003499,0.0003499
199,1384.64,0.80266,0.57071,1.05494,0.84432,0.72763,0.81912,0.51669,1.15687,0.61858,1.33048,0.0003466,0.0003466,0.0003466
200,1391.86,0.80741,0.57694,1.05199,0.8436,0.71681,0.81192,0.51362,1.16175,0.60709,1.32789,0.0003433,0.0003433,0.0003433
201,1399.37,0.80858,0.57367,1.05137,0.86089,0.72368,0.81691,0.51456,1.17927,0.60357,1.35726,0.00034,0.00034,0.00034
202,1406.34,0.81389,0.57119,1.0444,0.8558,0.71842,0.80893,0.51187,1.16107,0.61603,1.32362,0.0003367,0.0003367,0.0003367
203,1412.82,0.81391,0.57253,1.05703,0.83153,0.71842,0.80716,0.5103,1.17214,0.64068,1.31969,0.0003334,0.0003334,0.0003334
204,1419.12,0.79715,0.56069,1.04667,0.83418,0.73026,0.81516,0.51519,1.17261,0.6294,1.33896,0.0003301,0.0003301,0.0003301
205,1426.36,0.81712,0.58842,1.05651,0.79828,0.73947,0.80486,0.51222,1.16917,0.62172,1.33545,0.0003268,0.0003268,0.0003268
206,1433.3,0.80181,0.57229,1.04899,0.87122,0.69434,0.80637,0.51109,1.16659,0.62823,1.34098,0.0003235,0.0003235,0.0003235
207,1440.19,0.81045,0.56793,1.05177,0.83506,0.7,0.80112,0.51214,1.16148,0.62983,1.3295,0.0003202,0.0003202,0.0003202
208,1446.44,0.81179,0.5717,1.06187,0.79754,0.736,0.80486,0.51771,1.14708,0.62476,1.32897,0.0003169,0.0003169,0.0003169
209,1453.05,0.79724,0.57482,1.05164,0.86359,0.70526,0.8137,0.51705,1.15546,0.62608,1.32216,0.0003136,0.0003136,0.0003136
210,1459.63,0.80088,0.5559,1.04769,0.85323,0.70658,0.80854,0.51671,1.16481,0.64292,1.32111,0.0003103,0.0003103,0.0003103
211,1466.22,0.79947,0.56688,1.05847,0.86496,0.69605,0.81159,0.52208,1.17721,0.63153,1.33992,0.000307,0.000307,0.000307
212,1473.27,0.79117,0.56099,1.04171,0.82132,0.74737,0.81894,0.51854,1.15773,0.63084,1.32294,0.0003037,0.0003037,0.0003037
213,1480.55,0.79563,0.56161,1.04347,0.86402,0.71974,0.81742,0.52138,1.14257,0.63063,1.303,0.0003004,0.0003004,0.0003004
214,1487.06,0.79802,0.55354,1.05517,0.83082,0.74307,0.81912,0.52297,1.15071,0.60641,1.31502,0.0002971,0.0002971,0.0002971
215,1494.39,0.77921,0.56244,1.0459,0.87938,0.70029,0.81247,0.51463,1.15319,0.60976,1.33276,0.0002938,0.0002938,0.0002938
216,1501.07,0.79693,0.55983,1.05067,0.87244,0.69868,0.81739,0.51761,1.15529,0.60249,1.32321,0.0002905,0.0002905,0.0002905
217,1507.57,0.78618,0.5468,1.03644,0.82242,0.73736,0.82099,0.52423,1.15528,0.62574,1.32784,0.0002872,0.0002872,0.0002872
218,1514.59,0.78021,0.56403,1.04271,0.84506,0.71842,0.81142,0.51754,1.16675,0.62078,1.33919,0.0002839,0.0002839,0.0002839
219,1521.45,0.7757,0.5383,1.03569,0.8407,0.72217,0.81599,0.51702,1.17306,0.60111,1.35254,0.0002806,0.0002806,0.0002806
220,1528.61,0.77436,0.54202,1.02737,0.83568,0.73609,0.8193,0.51867,1.18338,0.60794,1.35275,0.0002773,0.0002773,0.0002773
221,1536.01,0.78408,0.55309,1.04656,0.84972,0.72909,0.81586,0.51904,1.17168,0.60358,1.33953,0.000274,0.000274,0.000274
222,1543.25,0.77859,0.55327,1.0389,0.88219,0.71926,0.8278,0.52127,1.16534,0.60595,1.33248,0.0002707,0.0002707,0.0002707
223,1550.56,0.77358,0.54498,1.02944,0.83161,0.7343,0.82069,0.51903,1.16219,0.60219,1.34461,0.0002674,0.0002674,0.0002674
224,1557.74,0.76997,0.54556,1.03505,0.83258,0.74342,0.82133,0.51648,1.17423,0.60753,1.35743,0.0002641,0.0002641,0.0002641
225,1565.09,0.77916,0.54412,1.03648,0.88153,0.70789,0.81902,0.5156,1.17826,0.60638,1.36321,0.0002608,0.0002608,0.0002608
226,1572.11,0.77269,0.55208,1.03256,0.88022,0.70658,0.81658,0.51516,1.17844,0.6181,1.35693,0.0002575,0.0002575,0.0002575
227,1579.35,0.7476,0.52974,1.01932,0.8571,0.71184,0.80874,0.51056,1.18251,0.62415,1.36113,0.0002542,0.0002542,0.0002542
228,1586.38,0.77172,0.54294,1.03644,0.83098,0.71805,0.8089,0.51418,1.17001,0.61896,1.33709,0.0002509,0.0002509,0.0002509
229,1593.81,0.75778,0.5419,1.02907,0.85075,0.71053,0.80743,0.51573,1.15316,0.6068,1.32629,0.0002476,0.0002476,0.0002476
230,1600.83,0.75293,0.52512,1.02421,0.80794,0.7528,0.81953,0.52396,1.16343,0.59842,1.34672,0.0002443,0.0002443,0.0002443
231,1607.85,0.7655,0.54344,1.02236,0.85,0.71053,0.80893,0.51881,1.16309,0.61101,1.35382,0.000241,0.000241,0.000241
232,1614.96,0.73158,0.52476,1.0259,0.8546,0.71184,0.80266,0.51787,1.16905,0.61486,1.35228,0.0002377,0.0002377,0.0002377
233,1621.83,0.73619,0.51575,1.014,0.86523,0.70526,0.81558,0.51659,1.17211,0.61461,1.36033,0.0002344,0.0002344,0.0002344
234,1628.14,0.7528,0.53255,1.02194,0.85732,0.71053,0.80688,0.51116,1.16,0.61561,1.34344,0.0002311,0.0002311,0.0002311
235,1634.6,0.76777,0.53196,1.03518,0.82072,0.73486,0.81556,0.51729,1.15975,0.61075,1.3478,0.0002278,0.0002278,0.0002278
236,1641.08,0.75162,0.52152,1.02431,0.86612,0.70655,0.81665,0.52092,1.16098,0.60888,1.34561,0.0002245,0.0002245,0.0002245
237,1648.08,0.74923,0.51844,1.02039,0.82097,0.73816,0.82178,0.518,1.16263,0.60006,1.33519,0.0002212,0.0002212,0.0002212
238,1654.02,0.74963,0.52896,1.02332,0.81619,0.73947,0.81937,0.51977,1.17082,0.60756,1.34314,0.0002179,0.0002179,0.0002179
239,1660.35,0.75166,0.52479,1.0262,0.84011,0.73553,0.82009,0.51646,1.17178,0.61374,1.35322,0.0002146,0.0002146,0.0002146
240,1667.26,0.74606,0.52088,1.01722,0.82219,0.75442,0.82777,0.52032,1.16078,0.59924,1.34805,0.0002113,0.0002113,0.0002113
241,1674.54,0.74842,0.53425,1.02445,0.84288,0.74211,0.82717,0.5223,1.15304,0.58888,1.33879,0.000208,0.000208,0.000208
242,1681.48,0.71411,0.50824,1.00075,0.83683,0.74474,0.81748,0.51952,1.15913,0.59727,1.34578,0.0002047,0.0002047,0.0002047
243,1687.94,0.73033,0.51734,1.01321,0.8473,0.74474,0.82659,0.52512,1.16116,0.60063,1.35262,0.0002014,0.0002014,0.0002014
244,1694.59,0.73134,0.50914,1.01561,0.86338,0.73176,0.82779,0.52109,1.16853,0.6112,1.36129,0.0001981,0.0001981,0.0001981
245,1701.7,0.7273,0.51133,1.00935,0.87105,0.7199,0.82518,0.51878,1.1597,0.6053,1.3484,0.0001948,0.0001948,0.0001948
246,1708.18,0.713,0.50756,1.00123,0.89372,0.70811,0.82176,0.51426,1.16897,0.61881,1.34131,0.0001915,0.0001915,0.0001915
247,1714.91,0.75366,0.51888,1.01696,0.87923,0.71844,0.82618,0.51809,1.17172,0.60716,1.34844,0.0001882,0.0001882,0.0001882
248,1721.09,0.74426,0.52498,1.01496,0.8518,0.74113,0.82573,0.52084,1.17016,0.5981,1.36024,0.0001849,0.0001849,0.0001849
249,1728.29,0.73566,0.51764,1.02337,0.86229,0.71842,0.82064,0.52104,1.16179,0.61014,1.34873,0.0001816,0.0001816,0.0001816
250,1735.46,0.71275,0.50977,0.99921,0.83392,0.73997,0.82174,0.52018,1.16353,0.61141,1.34802,0.0001783,0.0001783,0.0001783
251,1742.25,0.71553,0.51127,1.00499,0.83854,0.7585,0.82747,0.52303,1.15271,0.60012,1.33679,0.000175,0.000175,0.000175
252,1749.33,0.71909,0.50968,0.99995,0.83601,0.73787,0.81811,0.52113,1.15155,0.60417,1.34391,0.0001717,0.0001717,0.0001717
253,1756.07,0.72809,0.50369,1.00895,0.85671,0.72237,0.82053,0.5226,1.1509,0.60753,1.34122,0.0001684,0.0001684,0.0001684
254,1762.38,0.70889,0.49377,0.99798,0.8536,0.73647,0.82308,0.52162,1.16153,0.61078,1.34928,0.0001651,0.0001651,0.0001651
255,1768.63,0.70624,0.48895,1.00249,0.8384,0.74411,0.82242,0.51976,1.16534,0.59754,1.349,0.0001618,0.0001618,0.0001618
256,1774.88,0.71384,0.4955,1.00228,0.85405,0.73158,0.82312,0.52171,1.15795,0.59664,1.33834,0.0001585,0.0001585,0.0001585
257,1781.93,0.7162,0.50205,1.00489,0.87402,0.71711,0.82513,0.52477,1.15523,0.59089,1.34293,0.0001552,0.0001552,0.0001552
258,1788.81,0.70917,0.48759,0.99617,0.82677,0.741,0.81887,0.52326,1.15446,0.59598,1.35142,0.0001519,0.0001519,0.0001519
259,1795.74,0.70618,0.49184,0.99105,0.82624,0.73831,0.8205,0.52064,1.15381,0.6044,1.3488,0.0001486,0.0001486,0.0001486
260,1802.57,0.70003,0.4961,0.99409,0.8507,0.72895,0.82095,0.5226,1.15332,0.61535,1.34277,0.0001453,0.0001453,0.0001453
261,1808.78,0.69967,0.50301,1.00456,0.87276,0.71842,0.81731,0.51994,1.1481,0.60474,1.33868,0.000142,0.000142,0.000142
262,1815.16,0.68186,0.47299,0.98662,0.8735,0.7087,0.81994,0.52229,1.15343,0.59618,1.34982,0.0001387,0.0001387,0.0001387
263,1821.41,0.71575,0.49969,1.00068,0.83359,0.75,0.82504,0.52372,1.15107,0.60471,1.34124,0.0001354,0.0001354,0.0001354
264,1827.45,0.69449,0.48327,0.99444,0.83662,0.74789,0.82662,0.52503,1.157,0.6007,1.35346,0.0001321,0.0001321,0.0001321
265,1833.66,0.6922,0.48358,0.98734,0.83566,0.75,0.82774,0.52481,1.15866,0.59651,1.348,0.0001288,0.0001288,0.0001288
266,1840.01,0.695,0.48928,1.00349,0.82741,0.74737,0.82344,0.52643,1.15335,0.58719,1.35632,0.0001255,0.0001255,0.0001255
267,1846.84,0.67881,0.47811,0.9853,0.83547,0.74165,0.82115,0.52362,1.15301,0.59878,1.34976,0.0001222,0.0001222,0.0001222
268,1853.27,0.70504,0.4908,1.00352,0.83059,0.75,0.82679,0.52458,1.15113,0.59967,1.34399,0.0001189,0.0001189,0.0001189
269,1860.11,0.69382,0.47813,0.9923,0.83727,0.74342,0.82998,0.52277,1.15351,0.59986,1.34671,0.0001156,0.0001156,0.0001156
270,1867.35,0.70039,0.49224,1.00195,0.84666,0.74828,0.83502,0.52736,1.1508,0.60154,1.33805,0.0001123,0.0001123,0.0001123
271,1874.57,0.69551,0.49285,0.99996,0.83293,0.75437,0.83068,0.52884,1.14658,0.59631,1.33105,0.000109,0.000109,0.000109
272,1881.79,0.69157,0.48772,0.99438,0.84314,0.75526,0.8319,0.52704,1.15278,0.59839,1.33988,0.0001057,0.0001057,0.0001057
273,1889.09,0.67259,0.48149,0.98305,0.84666,0.74828,0.82809,0.52419,1.16007,0.59723,1.3493,0.0001024,0.0001024,0.0001024
274,1896.49,0.68335,0.48537,0.99779,0.84184,0.74236,0.83044,0.52646,1.16116,0.59156,1.35717,9.91e-05,9.91e-05,9.91e-05
275,1903.75,0.6719,0.48014,0.98567,0.83862,0.75789,0.83117,0.5273,1.15915,0.59407,1.35495,9.58e-05,9.58e-05,9.58e-05
276,1911,0.67592,0.48252,0.99456,0.85278,0.73816,0.82911,0.52696,1.15627,0.59266,1.35472,9.25e-05,9.25e-05,9.25e-05
277,1918.28,0.67067,0.47029,0.98723,0.85493,0.73553,0.82776,0.52885,1.15154,0.5969,1.34646,8.92e-05,8.92e-05,8.92e-05
278,1925.73,0.67291,0.47765,0.98163,0.85338,0.74288,0.8297,0.52892,1.14767,0.59894,1.34886,8.59e-05,8.59e-05,8.59e-05
279,1932.35,0.67209,0.46891,0.96826,0.84545,0.74868,0.82413,0.52934,1.14533,0.602,1.34567,8.26e-05,8.26e-05,8.26e-05
280,1938.78,0.66274,0.46774,0.98116,0.85091,0.75097,0.82779,0.52805,1.14845,0.60668,1.34811,7.93e-05,7.93e-05,7.93e-05
281,1945.06,0.67183,0.48207,0.98454,0.84193,0.75263,0.82904,0.5262,1.15176,0.60212,1.34979,7.6e-05,7.6e-05,7.6e-05
282,1951.55,0.66503,0.46805,0.97755,0.82953,0.75551,0.82659,0.52431,1.15124,0.60287,1.34954,7.27e-05,7.27e-05,7.27e-05
283,1958.83,0.67689,0.47677,0.98773,0.8204,0.75921,0.82681,0.52451,1.14648,0.59561,1.34919,6.94e-05,6.94e-05,6.94e-05
284,1966.09,0.67129,0.47911,0.9828,0.83094,0.76579,0.82873,0.52649,1.14111,0.5874,1.34383,6.61e-05,6.61e-05,6.61e-05
285,1973.2,0.67473,0.48136,0.98369,0.83643,0.76706,0.83127,0.52902,1.13878,0.58191,1.34802,6.28e-05,6.28e-05,6.28e-05
286,1979.69,0.67395,0.48053,0.98533,0.83812,0.76447,0.83069,0.52714,1.13459,0.58094,1.34308,5.95e-05,5.95e-05,5.95e-05
287,1986,0.67592,0.48628,0.98982,0.82622,0.75693,0.82509,0.52799,1.14018,0.58327,1.34965,5.62e-05,5.62e-05,5.62e-05
288,1992.16,0.66971,0.46301,0.97464,0.82174,0.75921,0.825,0.527,1.13986,0.58676,1.35264,5.29e-05,5.29e-05,5.29e-05
289,1998.44,0.6662,0.46589,0.97581,0.82025,0.76184,0.82661,0.52645,1.14161,0.58724,1.35571,4.96e-05,4.96e-05,4.96e-05
290,2005.51,0.66593,0.47634,0.98226,0.82356,0.75921,0.82554,0.52797,1.13874,0.58473,1.35043,4.63e-05,4.63e-05,4.63e-05
291,2013.8,0.56273,0.34474,0.91592,0.83157,0.75658,0.83014,0.52738,1.13734,0.58406,1.34342,4.3e-05,4.3e-05,4.3e-05
292,2019.85,0.5373,0.3301,0.89213,0.83457,0.75132,0.82887,0.52819,1.14153,0.58312,1.34878,3.97e-05,3.97e-05,3.97e-05
293,2025.9,0.55857,0.33199,0.91382,0.83844,0.75921,0.83196,0.52688,1.1453,0.58293,1.36186,3.64e-05,3.64e-05,3.64e-05
294,2032.15,0.53207,0.32802,0.89943,0.84338,0.75104,0.8287,0.52518,1.14448,0.58351,1.36006,3.31e-05,3.31e-05,3.31e-05
295,2038.34,0.53653,0.32085,0.89361,0.84252,0.75323,0.82829,0.52662,1.14674,0.58394,1.367,2.98e-05,2.98e-05,2.98e-05
296,2044.42,0.53543,0.32271,0.89809,0.84217,0.75125,0.83001,0.52537,1.14921,0.58432,1.36803,2.65e-05,2.65e-05,2.65e-05
297,2050.48,0.5218,0.31353,0.88821,0.83929,0.74868,0.82903,0.52352,1.14905,0.58735,1.36487,2.32e-05,2.32e-05,2.32e-05
298,2057.59,0.5273,0.31816,0.89796,0.84495,0.74605,0.82708,0.52428,1.14948,0.5861,1.36498,1.99e-05,1.99e-05,1.99e-05
299,2064,0.52397,0.31582,0.89096,0.84423,0.74868,0.82772,0.52339,1.14979,0.58797,1.3649,1.66e-05,1.66e-05,1.66e-05
300,2070.46,0.53653,0.32157,0.89099,0.84301,0.74894,0.8296,0.52255,1.14931,0.58257,1.3663,1.33e-05,1.33e-05,1.33e-05
